week_start	sub-F1/sub-F1_ses-20190407T210000_behavior+ophys.nwb	sub-F1/sub-F1_ses-20190409T210000_behavior+ophys.nwb	sub-F1/sub-F1_ses-20190411T210000_behavior+ophys.nwb	sub-F1/sub-F1_ses-20190413T210000_behavior+ophys.nwb	sub-F1/sub-F1_ses-20190414T210000_behavior+ophys.nwb	sub-F1/sub-F1_ses-20190415T210000_behavior+ophys.nwb	sub-F1/sub-F1_ses-20190416T210000_behavior+ophys.nwb	sub-F2/sub-F2_ses-20190407T210000_behavior+ophys.nwb	sub-F2/sub-F2_ses-20190409T210000_behavior+ophys.nwb	sub-F2/sub-F2_ses-20190411T210000_behavior+ophys.nwb	sub-F2/sub-F2_ses-20190413T210000_behavior+ophys.nwb	sub-F2/sub-F2_ses-20190414T210000_behavior+ophys.nwb	sub-F2/sub-F2_ses-20190415T210000_behavior+ophys.nwb	sub-F2/sub-F2_ses-20190416T210000_behavior+ophys.nwb	sub-F2/sub-F2_ses-20190417T210000_behavior+ophys.nwb	sub-F3/sub-F3_ses-20190407T210000_behavior+ophys.nwb	sub-F3/sub-F3_ses-20190409T210000_behavior+ophys.nwb	sub-F3/sub-F3_ses-20190411T210000_behavior+ophys.nwb	sub-F3/sub-F3_ses-20190413T210000_behavior+ophys.nwb	sub-F3/sub-F3_ses-20190414T210000_obj-7vehp4_behavior+ophys.nwb	sub-F3/sub-F3_ses-20190414T210000_obj-n4e7d4_behavior+ophys.nwb	sub-F5/sub-F5_ses-20190407T210000_behavior+ophys.nwb	sub-F5/sub-F5_ses-20190409T210000_behavior+ophys.nwb	sub-F5/sub-F5_ses-20190411T210000_behavior+ophys.nwb	sub-F5/sub-F5_ses-20190413T210000_behavior+ophys.nwb	sub-F5/sub-F5_ses-20190414T210000_behavior+ophys.nwb	sub-F5/sub-F5_ses-20190415T210000_behavior+ophys.nwb	sub-F5/sub-F5_ses-20190416T210000_behavior+ophys.nwb	sub-F5/sub-F5_ses-20190417T210000_behavior+ophys.nwb	sub-F5/sub-F5_ses-20190418T210000_behavior+ophys.nwb	sub-R1/sub-R1_ses-20190209T210000_obj-bxnk6r_behavior+ophys.nwb	sub-R1/sub-R1_ses-20190209T210000_obj-ecljfx_behavior+ophys.nwb	sub-R1/sub-R1_ses-20190211T210000_behavior+ophys.nwb	sub-R1/sub-R1_ses-20190214T210000_behavior+ophys.nwb	sub-R1/sub-R1_ses-20190216T210000_behavior+ophys.nwb	sub-R1/sub-R1_ses-20190218T210000_behavior+ophys.nwb	sub-R1/sub-R1_ses-20190220T210000_behavior+ophys.nwb	sub-R1/sub-R1_ses-20190221T210000_behavior+ophys.nwb	sub-R1/sub-R1_ses-20190222T210000_behavior+ophys.nwb	sub-R1/sub-R1_ses-20190223T210000_behavior+ophys.nwb	sub-R2/sub-R2_ses-20190206T210000_obj-16d9pmi_behavior+ophys.nwb	sub-R2/sub-R2_ses-20190206T210000_obj-1m6ibdg_behavior+ophys.nwb	sub-R2/sub-R2_ses-20190206T210000_ophys.nwb	sub-R2/sub-R2_ses-20190209T210000_behavior+ophys.nwb	sub-R2/sub-R2_ses-20190211T210000_behavior+ophys.nwb	sub-R2/sub-R2_ses-20190214T210000_behavior+ophys.nwb	sub-R2/sub-R2_ses-20190216T210000_behavior+ophys.nwb	sub-R2/sub-R2_ses-20190217T210000_behavior+ophys.nwb	sub-R2/sub-R2_ses-20190218T210000_behavior+ophys.nwb	sub-R2/sub-R2_ses-20190219T210000_behavior+ophys.nwb	sub-R2/sub-R2_ses-20190220T210000_behavior+ophys.nwb	sub-R2/sub-R2_ses-20190221T210000_behavior+ophys.nwb	sub-R3/sub-R3_ses-20190209T210000_obj-1m489i9_behavior+ophys.nwb	sub-R3/sub-R3_ses-20190209T210000_obj-1uiqbl9_behavior+ophys.nwb	sub-R3/sub-R3_ses-20190211T210000_behavior+ophys.nwb	sub-R3/sub-R3_ses-20190214T210000_behavior+ophys.nwb	sub-R3/sub-R3_ses-20190216T210000_behavior+ophys.nwb	sub-R3/sub-R3_ses-20190218T210000_behavior+ophys.nwb	sub-R3/sub-R3_ses-20190220T210000_behavior+ophys.nwb	sub-R3/sub-R3_ses-20190221T210000_behavior+ophys.nwb	sub-R3/sub-R3_ses-20190222T210000_behavior+ophys.nwb	sub-R3/sub-R3_ses-20190223T210000_behavior+ophys.nwb	sub-R4/sub-R4_ses-20190824T210000_behavior+ophys.nwb	sub-R4/sub-R4_ses-20190827T210000_behavior+ophys.nwb	sub-R4/sub-R4_ses-20190829T210000_behavior+ophys.nwb	sub-R4/sub-R4_ses-20190901T210000_behavior+ophys.nwb	sub-R4/sub-R4_ses-20190901T210000_ophys.nwb	sub-R4/sub-R4_ses-20190902T210000_behavior+ophys.nwb	sub-R4/sub-R4_ses-20190903T210000_behavior+ophys.nwb	sub-R4/sub-R4_ses-20190904T210000_behavior+ophys.nwb	sub-R4/sub-R4_ses-20190905T210000_behavior+ophys.nwb	sub-R5/sub-R5_ses-20200313T210000_ophys.nwb	sub-R5/sub-R5_ses-20200317T210000_behavior+ophys.nwb	sub-R5/sub-R5_ses-20200319T210000_behavior+ophys.nwb	sub-R5/sub-R5_ses-20200320T210000_behavior+ophys.nwb	sub-R5/sub-R5_ses-20200321T210000_behavior+ophys.nwb	sub-R6/sub-R6_ses-20200207T210000_ophys.nwb	sub-R6/sub-R6_ses-20200208T210000_behavior+ophys.nwb	sub-R6/sub-R6_ses-20200209T210000_obj-1ouyda4_behavior+ophys.nwb	sub-R6/sub-R6_ses-20200209T210000_obj-1plurd8_behavior+ophys.nwb	sub-R6/sub-R6_ses-20200210T210000_obj-10qdhbr_behavior+ophys.nwb	sub-R6/sub-R6_ses-20200210T210000_obj-1t1rfdq_behavior+ophys.nwb	sub-R6/sub-R6_ses-20200210T210000_obj-qb15q4_ophys.nwb	sub-R6/sub-R6_ses-20200210T210000_obj-r0awni_ophys.nwb
2024-11-11	0	0	0	0	9821872	0	0	0	0	4114568	0	0	0	0	4114568	0	0	0	0	4114568	0	0	4114568	0	0	0	0	4114568	0	0	0	4114568	0	0	0	0	0	0	0	0	0	0	0	8627320	0	0	4114568	9954600	0	0	4114568	0	0	4048204	0	0	0	0	0	9888236	0	0	0	0	0	0	0	7698224	4114568	0	4114568	0	0	15794632	0	0	4114568	0	0	0	0	9689144	0	9821872
2024-11-18	23443608666	450259962	354216036	402561608	474925192	163433288	375546708	231378388	428158738	262981768	255786056	338147296	392874120	304138252	251054216	5110028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6702764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4114568	0	0	0	0	0	0	0	0	0	0	24289224	0	0	0	4114568	0	4778208	9556416	0	0	0	0	0	4114568	18581920	0	0	0	0	0	4114568	0	17652824	10087328	0
2024-11-25	0	0	0	0	0	0	8428228	28072393	0	0	0	0	0	0	0	0	0	0	6105488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5972760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9490052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9689144	0
2024-12-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1180403632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-01-06	0	0	0	0	0	0	0	33852352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-02-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12574211775	0	0	0	0	0	0	0	23828858892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-02-17	0	0	0	0	0	0	0	0	0	0	0	0	32757518107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-02-24	0	0	0	0	0	0	0	0	0	0	0	4114568	0	4114568	0	0	0	0	0	8959140	0	0	0	0	0	0	0	8892776	4114568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9622780	5707304	0	4114568	0	0	6171852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9689144	0	0
2025-03-03	8024	0	0	0	10056	10936	9640	0	16200	0	15232	0	0	16520	0	0	10712	0	13520	0	0	0	10144	9672	0	0	0	9496	10336	0	15776	17824	17280	0	0	0	16528	16528	16592	16248	15576	10512	0	0	14952	16208	16136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340449	0	0	6636400	0	0	0	0	0	0	0	0	0	0	204800	0	0	0	0	0	0	0	0	16736	0	13832	0	0	0	0	0	220096	15744	0	13000	0	4335392	14032	351801	0	0	0	0	0	0	0	0	357880	0	0	0	0	204800	4114568	0	204800
2025-03-24	0	0	0	0	0	0	0	146744	0	0	0	0	0	0	0	0	0	11746428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-31	19395768	122242761	98561944	16914792	47265784	35411392	65562712	16982712	146744	79414344	33784592	104544	33729528	56072	56072	33741464	16925360	15512	96408	0	33687608	17001976	33736952	16820816	96576	16939728	16940656	76968	33756936	17005400	139024	16956776	16993752	16888008	64416	16882808	64216	0	16904536	16900856	61992	134816	0	16940272	33760800	16925360	33722024	16879648	33687256	119168	16884376	33709128	33811240	16882808	16886232	16928432	16858656	16883272	16855232	124976	16887320	16938040	33645056	16897784	50527864	19168	16814176	181160	96408	33699128	16910712	16959728	16943344	33645240	50515416	16854384	12232	181160	16902632	16902872	16901208	16934632	9080	33699376
2025-04-07	0	0	57237680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-05-12	0	10485760	0	0	0	20971520	10485760	10485760	0	0	0	0	10485760	0	10485760	0	0	0	0	10485760	0	10485760	10485760	0	0	10485760	0	10485760	0	10485760	0	0	0	0	0	0	10485760	0	10485760	0	0	0	0	0	0	10485760	10485760	0	10485760	10485760	0	0	0	0	10485760	0	0	10485760	10485760	10485760	10485760	10485760	10485760	10485760	0	0	0	10485760	0	0	0	10485760	0	0	0	0	10485760	0	10485760	10485760	10485760	10485760	0	0
2025-06-09	0	0	0	0	0	0	0	10020964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-07-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21091113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-07-21	0	0	0	0	0	0	0	0	0	0	0	0	12268339200	0	0	0	0	0	0	0	0	0	0	17641318144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20029058052	0	5242880000	0	0	0	8803211583	0	0	0	10066329600	0	0	0	0	6216240452	0	0	0	0	0	13946060800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-07-28	0	0	968537792	0	0	0	0	0	0	9601661285	0	0	0	0	0	0	0	10241580097	0	0	0	13893338808	0	5809165122	0	11272192000	0	0	0	11167334400	0	5516612114	0	0	9122611200	0	15700658656	0	3774873600	0	61838124	0	0	4194304000	0	8662474051	0	0	243720064	0	12256027223	10905190400	0	0	0	0	0	0	24533215977	0	0	0	0	0	6504519563	0	1531334201	0	0	0	9489612800	0	11888840545	0	0	0	0	0	0	0	0	10957619200	5354357156	0
2025-08-04	4694552876	0	0	12687769600	14784921600	27739774158	0	0	0	0	13212057600	13631488000	0	0	0	0	7602176000	0	17432555241	0	0	0	0	0	0	0	7444889600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11342409326	0	0	0	0	0	0	0	7444889600	0	0	0	0	0	0	0	9285394176	0	0	0	0	8912896000	0	11114905600	0	0	0	0	0	15299532280	6683795276	0	0	0	12460461978	0	0	10800332800
2025-08-11	0	4074101208	0	11374146271	0	0	12582912000	15330165755	0	0	0	0	0	0	0	0	0	0	0	5500741878	6205586505	0	0	0	0	0	0	10538188800	0	0	7811891200	0	9542041600	0	0	10171187200	0	12740198400	0	0	0	0	0	0	0	0	0	9483610113	0	0	0	0	5924454400	0	0	7870230675	0	0	0	0	0	14103347200	0	7916748800	0	12347579080	0	0	0	0	0	11429478400	0	0	0	0	29622272000	0	13841203200	0	0	0	0	6766038193
2025-08-18	0	14732492800	17167652835	0	0	0	0	0	0	0	0	0	0	18245222400	17563648000	0	0	0	0	0	0	0	9489612800	0	19452923083	0	0	0	14056276449	0	0	0	0	16740410100	0	0	0	0	0	10638077699	0	5714739200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18256915030	13054771200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11534336000	17286376802	0	0	0	0	13420118882	0	0	0	0
2025-08-25	0	8032	0	0	0	8650752000	0	0	0	0	0	12215910400	0	0	0	0	0	0	0	3560876278	8493465600	10584812835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17391862073	0	0	0	0	0	0	0	0	0	14516774913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6553600000	9751756800	15965166280	0	6868172800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3984588800	0
2025-09-01	12582912000	0	0	0	0	0	0	0	15467701898	11436669285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13046514989	0	0	0	10792684414	0	0	7732618999	0	9031426711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10124254976	0	0	0	0	0	0	0	0	9542041600	0	0	0	12111052800	0	0	0	0	0	0	0	0
2025-09-08	29843653194	25654549917	27957312667	0	28176519702	0	27702611716	30639375355	28470044298	22971005285	27280697988	0	51455519222	0	11503752881	33239110494	38538161612	0	47552880082	0	0	0	20225141555	0	0	23118166668	34393824313	49650715878	26167329249	27377863790	0	3681604114	11366667840	47409758592	21431885991	27077710266	51437993574	0	25701200004	24793853699	12574211775	12314731443	0	10422155496	18817112383	18571517251	23572454266	39354739693	23828858892	25853999636	23633076823	16712922135	15828933449	0	25089712574	19247280275	18958857515	0	27469228777	0	67967056884	28227959651	35704520192	19423893550	15364986763	0	0	0	6868172800	50157633118	21660601727	51141207312	0	0	50196536004	0	32563824839	76122852775	55481512848	20976323960	32211975892	23454175536	10741056244	0
2025-09-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13520	0	0	0	0	0	0	0	0	0	0	0	0	0	17222231799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-09-29	0	7698224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-10-06	59687306388	56010353	27496126435	0	0	0	0	30639375355	0	22971005285	0	27726597166	25727759611	30548527932	0	0	0	26389650497	0	9695045878	0	25684307235	0	0	0	0	0	24825357939	0	0	15674855390	0	0	0	21142479511	27077710266	0	0	25701200004	24793853699	12574211775	12314731443	42271805	10422155496	0	18571517251	0	22643238913	0	0	23633076823	24836799179	15814228377	12769840452	15547670974	0	0	0	0	31093429688	0	0	0	19423893550	0	26975214280	3156627001	0	20866541561	25078816559	0	0	0	0	0	30661170680	32563824839	0	0	0	0	24452805793	0	18667375793
2025-12-01	19673676	12808819024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-12-08	0	0	0	0	0	0	0	0	0	0	0	0	10775065851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4944035840	0	0	0	9500514623	0	0	0	10606346240	0	0	0	0	0	0	0	0	0	0	13652459520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-12-15	6811708176	25611288888	53667116402	39231344059	50941541970	18306503116	42079872616	34048971579	10083635744	36906575281	45666904268	37103956490	17180834924	60205342796	28045834492	74799117392	31292421438	7985674500	18049518912	34201313714	8988325620	30528872471	43285711195	80617734398	25324566688	2133731440	6798685972	53078690875	1468018284	24120773208	53617878388	25243255100	11869693112	44664795000	33695988291	17552628848	18300382768	48470044637	52057873776	7358732780	24456314955	19728494839	179373640	33717794360	7356343676	8340597108	25417974770	31718184413	29356406784	25160135020	41146418183	31803364287	33724552261	17377113648	19661619062	19260486711	45282818754	10760896236	34090228601	36664512364	63028335204	49500975271	46441327288	19430662678	15672827575	27281395992	11272915744	40484736302	20946458677	25634121803	55943084122	165939720	9783690264	20834825189	736390816	462845332	32567939407	32150932429	28701369412	30135508394	24774452696	26213780	11183129644	18671490361
2025-12-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12988452043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7880048640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9980789602	0	11607749793	0	0
2025-12-29	0	0	0	0	0	0	0	16148055035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10863247360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12388925440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11373928239	0	0	0	0	0	0	14255390720	0	0	0	0	0	0	0
2026-01-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12703498240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9246614103	0	0	0	0	0	0	12630097920	13175357440	0	0	12399411200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-01-12	0	0	4619281488	0	12233589968	0	0	0	11751070676	0	0	6733250820	5827838564	0	0	8414607332	0	0	7444821500	11914880898	3797981644	4935380908	13160290704	10485760	4664490232	0	0	0	0	0	0	0	0	0	0	0	0	0	8584757952	0	8934223852	0	74057850	0	9024177040	0	0	0	10485760	0	0	4309567624	9201398888	4348722384	0	0	0	0	2159481416	18713868144	0	0	0	0	0	0	6696857049	0	0	0	5343939992	0	18993916804	0	0	0	0	0	0	5053804004	0	14400119340	0	0
2026-01-19	0	0	0	0	0	0	14920470276	87416000	0	0	0	0	0	16639167292	0	0	0	0	0	0	0	0	9078778675	0	0	0	0	0	11314250209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7544504320	0	0	13303681276	0	13274972160	0	0	0	0	0
2026-01-26	9809428480	10079188601	0	0	0	8844738560	0	0	13463715840	8635023360	11717836800	10257321006	0	0	8535408640	0	8058306560	0	8252272361	3193874678	0	0	0	0	0	14372963629	0	0	0	8514437120	6415929310	4944035840	0	12116295680	0	8633258426	11481907200	0	0	10506731520	0	4796441523	26543165	3932160000	0	7566712131	0	0	0	0	0	9379512320	6322913280	0	6545646014	6197751955	0	0	0	0	11698066428	0	8865710080	5505024000	5639444363	12189696000	0	0	8949596160	0	0	0	0	0	5316280320	12399411200	0	10748396685	0	0	0	0	0	0
2026-02-02	0	0	0	8624537600	0	0	0	4114568	0	0	0	0	0	0	0	9593721694	0	0	0	0	6427770880	7989587235	0	0	0	0	7523709971	0	0	0	0	0	4472176640	0	7313817600	0	0	9337569280	0	0	0	0	0	0	0	0	0	7769948160	0	8029231080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7145653911	0	0	0	10345280136	0	0	0	0	0	0	0	0	7948206080	0	4393533440	6181355520
2026-02-09	9888236	0	0	0	0	0	0	4114568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-02-16	4114568	10220056	0	4313660	7100948	11293296	4656896	21247896	4723260	10950060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-02-23	28883910	409600	11931499	3445471	0	0	0	7432768	0	0	0	0	0	4860732	0	3961694	0	0	0	0	4344905	0	0	7711690	0	0	0	0	0	0	3456990	0	4593399	4051700	9313099	0	0	0	0	0	3894975	0	0	0	0	0	0	0	0	0	0	0	7727997	0	0	0	0	0	0	0	16669448	0	0	0	0	0	0	0	0	0	9894299	0	0	0	0	5508212	0	0	0	0	0	0	0	367793
2026-03-02	7211493840	23225385140	6848753156	0	17012985508	0	5152516	4114568	0	0	0	0	0	0	0	0	0	0	0	7512446	0	0	0	0	4380024	5055789	4844572	0	0	10231314	0	0	0	0	0	0	0	5263673	0	0	0	0	0	0	0	9158232	4778208	4579116	0	0	0	0	0	0	0	6621423	0	3703526	3705577	0	4180932	4180932	0	4859950	0	0	0	0	0	0	0	0	3257929	4380024	8959140	0	4645480	5264525	3258824	0	0	4645480	0	0
2026-03-09	12609160	44187116012	0	0	0	0	0	0	0	4114568	0	0	0	0	0	0	3749606	0	0	0	0	0	4247296	0	0	0	0	0	0	0	0	0	0	0	0	0	3694387	0	0	9181067	0	0	0	0	0	0	0	0	0	3651560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5102280	351801	0	0	0	0	0	0	0	0	0	0	0	0	0	3604378	0	0	0
2026-03-16	3985994	0	9025504	2455468	17355594	0	4114568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10618240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4048204	8693684	7100948	0	0	0	0	0	0	0	0	0	0	0	0	5508212	0	0	0	0	0	0	4313660	0	0	0	0
2026-03-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	597276	0	0	0	0	2900449	4247296	0	0	662812	0	0	4048204	0	0	0	0	0	0	0	0	2955583	0	0	0	0	0	0	0	0	0	0	0	4114568	0	4844572	0	2860028	0	3038976	0	0	0	0	0	0	0	0	307200	0	0	0	0	4247296	4114568	0	0	0	0	0	0
